feature|class_label
[-129.59281932323032, 129.75906546699775, -9.813962657196445, 20.62654469561926, -13.375428537023495, 38.15541332757984, -14.428873024940613, 20.8773724072691, -12.547968752941316, 11.242458925303195]|jackhammer
[-138.08564033232153, 130.2007352681551, -4.6129330978177014, 28.801642737044258, -14.509410594979748, 37.65704181778188, -13.730304292163714, 23.699908110692927, -12.93287227941721, 12.853831958664905]|jackhammer
[-130.328425546362, 124.71360527415769, -1.7004118258216796, 27.37978323391042, -12.794867363810168, 38.809721976581415, -14.520461154740282, 24.70743811634262, -12.887953219944114, 14.607242755322785]|jackhammer
[-124.53284309478656, 120.44741145975374, -1.9764896258456768, 27.246151252775313, -15.122004434703982, 41.748016518165144, -17.02209539900525, 24.88589403257793, -12.599581462400453, 13.647428257316454]|jackhammer
[-123.50770267205021, 119.1157773496923, -4.172759052523193, 24.129442071620428, -17.780436635137377, 41.33782796162813, -17.021872322337845, 24.10303163617823, -12.76986555248016, 12.722934984204294]|jackhammer
[-117.63307438514633, 116.71616838206108, -2.9701678835125924, 22.84168051712008, -19.77896026481615, 40.97874709476619, -15.603933412898296, 24.622119515261588, -11.941488814940351, 13.5859635398808]|jackhammer
[-117.11338560261719, 117.3052709946356, -3.793796066229674, 24.08085216647911, -19.50327617228097, 40.168396076491334, -14.41664654119553, 23.598780060782715, -11.423778904848383, 12.509433503479235]|jackhammer
[-138.91092669407078, 118.21393917994844, 5.075947370951379, 25.718191264398303, -23.60469491619592, 42.264799550832784, -16.29297441425098, 25.719071164341358, -15.719199255457777, 9.089498449350549]|jackhammer
[-132.31609332070724, 121.25825504886791, 1.7513599515980618, 23.116864045584336, -23.071978405749718, 41.92812349037881, -16.257772958842185, 25.403933115281674, -15.984942490191754, 8.598155240401399]|jackhammer
[-119.58376193674279, 132.45538853270935, -15.714203064644828, 18.97145471072105, -17.352134227334865, 37.494985170484824, -20.081756491878643, 19.852376065196253, -15.491539010613133, 13.430997840521767]|jackhammer
[-128.07432441534465, 122.59774277642163, -1.8821032921768888, 20.648690689580853, -21.99452377684904, 41.63838321794571, -15.751605505487014, 24.34313873727916, -15.77798922074878, 9.70843703375392]|jackhammer
[-129.58942784306024, 126.17073567952018, -5.090075347021034, 21.822146560977284, -20.62398127798406, 40.455924814129695, -17.100154818252122, 22.602159559952707, -15.16168779406922, 10.813226954503005]|jackhammer
[-122.87471522761574, 128.46984573939326, -7.216263034841143, 23.395283383611932, -20.24897481941892, 39.10100516400176, -18.776459659746177, 21.978114947894664, -14.772112637638383, 11.286592960773723]|jackhammer
[-116.76056552634056, 128.6079947370631, -7.323212622045456, 23.464345891228575, -20.19291345882511, 38.33350040226246, -19.696828221692687, 20.698361954385348, -14.772424725464147, 11.75193802845874]|jackhammer
[-116.10555365512194, 131.40282996950637, -7.479676365974037, 22.48817472271059, -20.55915601627271, 37.40633042136082, -20.59320090535232, 18.627351302352654, -16.101286873232056, 10.337459248174543]|jackhammer
[-112.23628959480247, 133.8954385899516, -10.152927817195879, 21.42630479642393, -20.674837522759354, 37.172555209643505, -20.479366230432436, 18.044272632212095, -18.449006670743117, 7.97726881398567]|jackhammer
[-108.69405813273703, 133.28994386567012, -12.60099834323204, 19.957869623484708, -18.82089400861574, 38.29382471045548, -20.15580488628557, 18.136238079468587, -17.87087027017498, 10.01482488451004]|jackhammer
[-110.4606313809309, 132.41110378347022, -16.257080683898128, 18.457828182770275, -17.28946594771339, 38.146700237422, -19.94999428824635, 18.552837650678768, -15.872015260808977, 12.691069826772425]|jackhammer
[-122.76079938570673, 129.7605312538564, -11.482557205306616, 21.719728375360617, -19.507011662268162, 40.58820926480286, -20.447253276968144, 21.48063193662488, -15.043851583608092, 9.973975731122161]|jackhammer
[-118.4552173364, 131.4894312114822, -11.783288245830446, 23.073729043571706, -16.79659012396526, 39.28179901369619, -18.749039272868256, 22.85533702245506, -13.14417100133095, 12.374245142718966]|jackhammer
[-148.0885568779164, 145.66285090827208, -52.437489332122745, 20.890484013906164, -12.88119833727666, 18.903874861899485, 4.6368088560246825, 20.50641901846432, -3.00201276699483, 15.997735506967318]|engine_idling
[-123.43814122535248, 145.94105366343996, -50.61697395898768, 13.605456449492397, -14.314661257697978, 20.47456113114652, 6.92686113223625, 21.601692312198324, -2.74202068939794, 13.190136421077788]|engine_idling
[-267.713982292962, 146.25863594332628, -35.8063827216398, 33.94134343620997, -15.784511689362617, 23.21801103930845, -3.7400665138931894, 15.989175586246079, -9.629948100047411, 18.46712561405232]|engine_idling
[-121.65502355793797, 145.36961344996857, -46.956762756696996, 15.526943326381097, -17.225865457164858, 20.699156090665134, 4.256038286607165, 21.412011975362468, -3.383207279874512, 12.46302574527242]|engine_idling
[-118.42653658440496, 149.29213865720752, -58.709109019276525, 7.9361858774958005, -16.358770201193224, 21.342046265653053, 4.4306847432579, 15.958764113839376, -5.156054741845145, 11.73544296149213]|engine_idling
[-135.71607270923963, 153.43781174487702, -51.42585227378916, -0.4716280229627931, -18.334074529937347, 12.600091091348702, 7.424864042690448, 15.187150316893408, -2.069298551663447, 12.53137937646476]|engine_idling
[-197.09066655335437, 148.12021958659577, -22.95589118392578, 6.7059815182317, -14.910138857715559, 6.047960072819293, 2.3547840981573915, 10.0086272236075, -1.6117697639995863, 11.178197484978153]|engine_idling
[-249.77465762141114, 144.91698982506665, -17.34799486416381, 21.331212644205053, -9.728630997381913, 14.802607183161184, -2.381809137206358, 11.156810524244895, -6.6941116811140615, 11.349967796105725]|engine_idling
[-263.8519205110661, 142.30808904358017, -28.10144094374715, 28.21883424970092, -13.546588054100026, 24.349462120700455, -1.4147025949809742, 20.907421949489773, -7.05117565559709, 18.151358562176533]|engine_idling
[-261.65042673170854, 140.47157873293102, -34.29026695437604, 28.648857229025012, -14.484305296377142, 23.859106749361693, -0.05071122674686664, 19.46950080898272, -7.993640765368995, 18.80344409691972]|engine_idling
[-265.50007700776086, 144.66142177595356, -37.5414267645755, 33.12335475461986, -15.77006910740868, 22.90736696202348, -2.072889999840799, 16.9996441425512, -10.115175224964537, 18.470116159839648]|engine_idling
[-220.26534060874934, 139.65047853400017, 18.121976500189948, 23.884682767451103, -18.878309026192895, 23.43913025942978, -13.982701873418728, 8.361866114588377, 15.019631473116698, -7.2274726183566855]|dog_bark
[-220.50765613467783, 139.49087407141693, 16.82695845294056, 23.881875121850577, -18.11123330890279, 24.664973463272915, -12.186326674792486, 8.481485375012477, 15.703105319160244, -7.039974653224078]|dog_bark
[-222.69157486722037, 140.63048227594354, 21.970575500818132, 27.259476758924997, -15.194931627115125, 29.52545379014315, -10.771946116771268, 6.311565774504898, 12.598713263226376, -12.446447986891227]|dog_bark
[-228.9336222581229, 134.32477664312722, 20.50696994730278, 25.196115565909015, -15.363074432358541, 32.43514960125032, -12.098886529390263, 8.36094732920813, 12.4861479256393, -9.58762521800088]|dog_bark
[-231.951713920756, 127.44843753509647, 17.118694613990634, 13.983284786502113, -4.451638518067153, 17.177616874110193, -2.775714309916418, 8.516634489731006, 4.084391982387356, -1.2449077322065096]|air_conditioner
[-232.4489279963847, 124.87878262872891, 5.997820994825104, 19.541194662717817, 6.146979007164293, 17.90581357124307, -7.588613351584896, 15.166902843288803, 3.9712492207869636, -2.4052575031983534]|air_conditioner
[-236.94477937417867, 125.66705121959666, 6.887352976491229, 16.928611176552224, 5.486841878655417, 19.056018760602147, -5.40019835740676, 14.056324183778651, 3.7016744286612346, -1.4864690281824295]|air_conditioner
[-231.0944504634219, 120.78550117768341, 4.137885939246817, 20.55669775047681, 5.707553097987242, 19.03249112524657, -7.044137955847538, 14.608105385813712, 4.240781471115208, -1.5144910841287047]|air_conditioner
[-237.67292641617448, 127.92461430071889, 4.8137006448157535, 14.471682744998752, 3.430032411606974, 15.907830142521398, -3.789506926867828, 12.587602563962237, 2.0478054252350155, -0.24600783996754252]|air_conditioner
[-245.3426555652087, 130.4812895093579, 9.389350019512058, 13.775522391650366, 6.437817998510432, 17.87216241589944, -2.6910574450550238, 12.202618288243668, 4.778187702916232, -1.233259631311916]|air_conditioner
[-238.28327410820344, 130.5110642850405, 5.627887824841536, 12.01100978630062, 3.6798458223847126, 18.238107668397145, -3.270557244715746, 13.335031952049421, 5.197193766963724, -1.6978335025856095]|air_conditioner
[-251.0245788775709, 129.3172026763088, 12.952980109696336, 13.0893728361856, 3.7077227025132022, 17.660586861041185, -0.03681211044847153, 11.417393136936145, 2.986728315046036, -0.6967689326727028]|air_conditioner
[-250.6220458216686, 132.08256370018253, 11.828805497508933, 13.799223342276251, 4.078009891895473, 18.53946055319718, -0.21206127835816568, 11.385596600028538, 2.2504017547200377, -0.9201384525016252]|air_conditioner
[-245.29839788978612, 133.73410716053496, 10.788232733800696, 16.15492487080889, 3.222254481608935, 20.885832495347312, -1.390155067117402, 11.139265701269084, 2.916658724583529, -1.6551040240465762]|air_conditioner
[-245.8246123704414, 131.69898961810478, 12.77719473313314, 13.442800634916978, 4.69536723835431, 20.34957679254547, -0.6448150177985826, 11.542452640614545, 4.453750749254215, -3.0646843176808662]|air_conditioner
[-250.678354372196, 133.6252345818029, 17.301646758361816, 12.566338897425297, 5.311820759708887, 18.87971373934796, 1.0879260065417522, 12.446563534181317, 6.317017483185586, -1.239904535648908]|air_conditioner
[-234.23609188805966, 121.74311465247754, 16.272704095034005, 16.530226814089126, -4.021320257492338, 21.112542131682464, -4.276601668704519, 9.531018013027255, 2.6378882104680503, -0.6394459864207184]|air_conditioner
[-240.2815750032201, 124.3293153563201, 15.965085517912573, 16.93401383100268, 0.6746505431264163, 20.688343697812222, -0.17920556908752938, 8.93220427283883, 2.766222366113899, -1.9974436577202106]|air_conditioner
[-230.55068797831163, 124.39032248424192, 20.527685383565956, 19.890413932527892, 1.0754991167124204, 22.23285462582278, -1.5529828994255046, 9.501737762796587, 2.4223072256482614, -2.7651569467106385]|air_conditioner
[-241.7131805222965, 126.35014768318844, 14.888622202534304, 15.859004294100787, 2.91256538391331, 20.81715662412257, -1.0799488817647627, 9.358479808796291, 3.909773576076462, -1.3294730064393172]|air_conditioner
[-242.93760989410436, 130.31676386385638, 9.585105185862178, 13.998245349458054, 2.7639504361802114, 20.25798499113499, 0.12153877340564202, 10.844674414403489, 6.442418891849601, -2.1173383404113744]|air_conditioner
[-246.54315551788707, 130.9283432156804, 11.253390627368843, 13.710980235048892, 4.709640868035295, 18.6150384985766, 0.6797768062033935, 10.765243145842648, 4.475631869358869, -2.025192889500651]|air_conditioner
[-243.8881927816572, 133.3968434722601, 10.906788962300563, 14.53228982589339, 7.065691669837039, 16.4745801050496, -2.7270441624206776, 9.408264088420635, 3.3639860377979613, -1.1285025683445644]|air_conditioner
[-234.88243138973195, 125.12801178496615, 6.779241069666224, 15.471408764011345, 2.669131337299366, 21.69694382699721, -2.63157315708621, 10.244464660204704, 5.692402479211488, 0.7710842621143164]|air_conditioner
[-230.6399764709041, 121.72989290649026, 4.285235429325212, 18.548916296138906, 3.9243706843401958, 18.423399789382433, -5.437655027444037, 11.306434109076601, 4.632934015077065, 0.76778547849652]|air_conditioner
[-229.5909557413067, 124.45315348040134, 2.3185216062765153, 17.200354027103053, 5.269646699075645, 21.200363477327638, -5.642978689506924, 13.674618203601517, 6.75972418811526, -4.989471491057944]|air_conditioner
[-250.8397080479608, 127.29732723240825, 13.666686657103241, 17.388034686137907, 1.9987826532234871, 18.608366281376227, -0.22895431995079474, 10.961378195378595, 3.9520851680674083, -4.723702353581196]|air_conditioner
[-244.37170148976688, 129.46522740105945, 11.830028173009596, 15.942575498786027, 6.0590379448020775, 16.50013527117553, -1.9500190546611693, 11.616736818280625, 2.8027410071882044, -2.5160550406470628]|air_conditioner
[-232.9828382455542, 127.94117534844992, 4.961997706230297, 17.582145620904992, 8.026070321745602, 17.490896161441658, -7.228229400086597, 13.961792760292735, 3.970154460202665, -4.74675797057137]|air_conditioner
[-434.65793995506124, 150.02502789314357, 13.323328655025394, 36.01554800099802, 2.082037235203149, 21.581250532492774, 0.2880529800519175, 20.48191674779801, -2.497977277835607, 11.938956139875884]|air_conditioner
[-438.51997430108037, 142.55920158172378, 12.43094460868399, 40.172887833406136, 6.568931295927305, 22.14317232171432, -0.15322745855247719, 17.869800119644815, -3.8092954225446456, 12.000054341734398]|air_conditioner
[-438.2555662689372, 142.2714508378692, 13.010854379183652, 39.79142003689765, 7.000833075484329, 21.727925097230322, 0.17075465976985824, 17.540863198839606, -3.4861133205400625, 11.671141188489997]|air_conditioner
[-438.3991111665917, 142.5293353904634, 12.628803918607977, 39.767766981382266, 6.7207161646850775, 21.947954616871037, 0.24031434113169822, 17.726981147487344, -3.830968413536293, 11.82917097647968]|air_conditioner
[-438.48762526396723, 142.55715481373574, 12.490279096469923, 39.84460868032545, 6.67618854677121, 22.08720921846984, 0.09799660233980888, 17.76830289573625, -3.886650805382647, 11.994719498593206]|air_conditioner
[-438.3113233903439, 142.51969436937094, 13.22454176069613, 40.084459049179706, 7.165180209855788, 22.107777506518964, 0.47135614829236616, 17.785578212693373, -3.5511295068737008, 11.858687472811383]|air_conditioner
[-438.088387899538, 142.5086806619128, 13.407009544743588, 39.907247440974764, 7.276725655472081, 21.933456916045174, 0.625394081134327, 17.723098116815173, -3.445438407540531, 11.746073334874838]|air_conditioner
[-438.30415203214824, 142.50367643140274, 12.903587284567257, 40.20605192835688, 6.98346817961889, 21.968589936903577, 0.11083042678017821, 17.63457834032295, -4.009735955699773, 11.935664421923413]|air_conditioner
[-438.75091252944077, 142.69656663012958, 12.434232417694098, 40.52478864483682, 6.584874492927433, 22.00265699686221, -0.08937668885872885, 18.091995094850716, -3.9230258303491894, 12.246598025838257]|air_conditioner
[-438.3912020040968, 142.17386016642675, 12.638981130167087, 39.69601378433405, 6.7912735663070745, 21.840660361413875, 0.18692435862689083, 17.50107829036663, -3.633576617811722, 11.682518193092683]|air_conditioner
[-437.9671780729376, 143.22761615906788, 13.617758109888513, 37.66772212199294, 5.962572232419678, 21.226619387266023, 1.0753105460400547, 18.02925347920702, -1.6532377012208426, 12.125393630217697]|air_conditioner
[-438.14155029971556, 142.54788385697034, 13.091373953870713, 39.900319911235755, 7.116611420892203, 21.945989300577402, 0.604326223336986, 17.779036510581495, -3.564126433246147, 11.833499985554464]|air_conditioner
[-438.27853610887644, 142.38213917689788, 12.975361493196553, 39.70080518825769, 7.028956584786046, 21.874475050931164, 0.36401928931060545, 17.658853134794185, -3.5265445807031224, 11.843867104098857]|air_conditioner
[-438.3606022196727, 142.75024063611417, 12.740877346158852, 40.26985316981533, 6.775047753217792, 22.37348321373, 0.006522074090845031, 17.807695488301317, -3.911530916127135, 12.117506125102386]|air_conditioner
[-438.4823367129918, 142.43947313233272, 13.053541426677043, 40.04516298273903, 6.977098991291889, 21.661477431267002, 0.22999119159519932, 17.539846210905495, -3.9580509991345725, 11.745221862021411]|air_conditioner
[-438.4273008275013, 142.56499204631328, 12.75010514450283, 40.17959985796607, 6.899801270063365, 22.033469325183937, 0.07492259834515289, 17.771625869927117, -3.8766272592381883, 11.967016577624761]|air_conditioner
[-438.4000332855589, 142.12944378550137, 12.724237763789159, 39.78816012215263, 6.9079997536983315, 21.736286312889057, 0.23175448721119188, 17.665296038149375, -3.4061888478906495, 11.89626791669114]|air_conditioner
[-438.6813441111067, 142.56411655584407, 12.096202858338057, 39.92908117252253, 6.290536467799692, 22.229377109856934, -0.17056482291594827, 17.77088457268897, -4.09674808042428, 11.997097128555877]|air_conditioner
[-438.188115840643, 142.34838066376636, 12.964637130292644, 39.65507716166731, 6.899045281456885, 21.83966607094371, 0.38330430914829405, 17.49607689093337, -3.729875986421077, 11.700917013363945]|air_conditioner
[-436.4170424750216, 143.20370225826647, 13.396081640978357, 39.13630369311799, 7.164135535299522, 21.154680475989878, 0.6819207114923799, 17.358650879326756, -2.707658974408194, 11.698023371511619]|air_conditioner
[-438.38419960867856, 142.67617388649455, 13.000573734841886, 40.05651972641842, 7.0350680523886, 22.10336889780887, 0.4216133586509628, 18.026447670870947, -3.627147832056594, 11.979508403898121]|air_conditioner
[-438.43582431929525, 142.73566094418155, 12.761706863748982, 40.21923222794896, 6.895016193968764, 22.299011646804548, 0.2695126866348081, 18.096852809728475, -3.6913702854080035, 12.07172378439601]|air_conditioner
[-437.9490906122914, 141.9185145533564, 13.583942529223393, 39.618856696468626, 7.596325297767753, 21.478271115358776, 0.7406398955435006, 17.147560337980618, -3.169728172461906, 11.567763965308732]|air_conditioner
[-437.8964189783865, 142.11988087543298, 13.498977584771923, 39.62616277332637, 7.587975302192274, 21.493401194332495, 0.709363373529812, 17.22328827964268, -3.3374557823372863, 11.58081929454958]|air_conditioner
[-438.2294384335896, 142.2916849933867, 13.255037848798999, 39.90258148724185, 7.00947205850353, 21.488888733192052, 0.40667085656715857, 17.567425700053704, -3.7545975707527326, 11.59603537829673]|air_conditioner
[-438.6432962943744, 142.37273547779725, 12.450465632893271, 40.08077280152489, 6.589252726209038, 22.107111713311657, -0.14675873065830783, 17.83180815843031, -3.8031282937118354, 12.018928252981373]|air_conditioner
[-438.19353355253, 142.04173886001195, 12.666957586571796, 39.380944426301234, 6.854297145426888, 21.749266958078596, 0.377474581737922, 17.51199473602623, -3.539874204779179, 11.695952689263233]|air_conditioner
[-438.5021666365329, 142.89148129795365, 12.59411094565935, 40.29063462216575, 6.668690086075677, 22.429211725312967, 0.15332758110744008, 18.278722397767957, -3.8059553948884104, 12.231186139023468]|air_conditioner
[-438.36669056498124, 142.82182551048, 13.138025921603013, 40.171282329135316, 6.995267467928064, 22.24442286489053, 0.39961192406527196, 18.029700842588063, -3.8113744119612663, 11.957275986245152]|air_conditioner
[-438.10210369588435, 142.30043040294836, 13.400952230382536, 39.6691054664466, 7.363244176517364, 21.66580652291551, 0.5292625482724621, 17.388148188821262, -3.5451758009357963, 11.792139955011264]|air_conditioner
[-438.2875890871873, 142.46311674176783, 12.982224873600089, 40.12259856315296, 7.020054721671731, 21.865576384672128, 0.08478728955133781, 17.486591597333472, -3.9169713534132873, 11.968554581464614]|air_conditioner
[-438.9227867621884, 142.69623620248825, 12.221926105195589, 40.68168528774701, 6.243328849194478, 22.183522710930266, -0.42892255453695116, 18.172094223895755, -4.423168316910266, 12.310832045630306]|air_conditioner
[-208.64021333741718, 99.91188835703387, -11.059043156046101, 48.648713427332964, -15.04051943829973, 33.06008631118896, -19.934699094322074, 15.97484974948644, -14.05767847226041, 7.824643898150824]|air_conditioner
[-237.78454029086768, 96.86415482468807, -1.4841915484268886, 33.50697238450552, -19.416898493947357, 37.82436771752558, -15.824625280576978, 24.0743016454616, -12.393264795192934, 12.998500639795044]|air_conditioner
[-184.80939952985415, 100.84689233321907, -0.6953665642217773, 27.708481602366092, -11.735091511691223, 31.622370979186556, -13.904875342496844, 19.73630915221852, -17.201163404745863, 9.820975976170125]|air_conditioner
[-214.2894872973161, 84.89434699057762, -4.584960731474748, 44.10844224428977, -24.137546932269878, 28.597047827034967, -12.540183857142964, 19.2115685659198, -16.561306829880614, 18.85756380059673]|air_conditioner
[-317.1187712015651, 96.34063497557716, 0.3664675399027967, 37.93731483654241, -26.90839617330565, 46.3480265703146, -22.308879119558302, 21.778605135383593, -9.755181772299771, 3.0041444444934347]|air_conditioner
[-179.01401891291505, 94.1764929451711, -9.84384419077414, 28.977230544736734, -8.59709601982532, 37.55931259690877, -12.10212571038078, 23.92968128737046, -14.57955660688482, 15.543625407265635]|air_conditioner
[-183.35260717550474, 108.5258828138808, -41.50247211162099, 27.998627639177595, -21.354287351207862, 37.644448814897416, -19.196720138177014, 18.324517363222906, -9.61775048393463, 11.216954858074333]|air_conditioner
[-261.34545621351515, 104.65304390720897, -27.65597337375701, 39.269236131807936, -24.122849103321585, 42.72585843399119, -20.717529141510255, 15.99122097807771, -8.576336323567064, 7.711908788195302]|air_conditioner
[-265.81133199502096, 111.27229232114055, -23.28920469272383, 34.44709599749536, -23.90399099426712, 36.91817007893295, -22.36922277339306, 22.69663639410858, -0.05783977417090504, 12.968553699574638]|air_conditioner
[-267.6340283274912, 109.518341219883, -26.957245727564725, 35.392795896860775, -23.28318540251162, 39.24473803039521, -22.3663214388974, 22.61738752807448, -1.5138866933938893, 14.340932647630323]|air_conditioner
[-182.1088132848459, 103.71486571449907, -3.9568159254720054, 33.88304606740011, -14.896287521359785, 32.70527785953142, -13.102759739668043, 16.49583535769579, -13.60538509405688, 11.08487656522079]|air_conditioner
[-337.26672591908726, 88.39829881777364, 3.0703903554001784, 36.161790362635, -23.996977489759406, 42.687467768672235, -25.554993716188594, 30.755969777214546, -4.700296792676736, 1.0493331521763445]|air_conditioner
[-336.76189707133506, 90.19692730810905, 2.6818851936866905, 33.602670644570686, -25.8113656703587, 42.87402357100071, -26.275143210557157, 31.08235136056302, -5.100989161951792, 3.459885323840855]|air_conditioner
[-344.910041857811, 82.23882929366304, 9.391452813452632, 42.27233294856488, -25.63696921148208, 43.646693528756145, -25.327777176959987, 29.93272787343383, -7.033549370577012, -3.0549862510586934]|air_conditioner
[-300.0878701779674, 91.98510423058701, -2.222337480151023, 28.33062221877378, -20.111200290431817, 49.4169308877209, -17.296081403822154, 24.67264200625703, -5.17976785414637, 9.732310260943013]|air_conditioner
[-273.05515712724144, 92.95689311784754, -3.740619968341992, 24.323656451964645, -17.344798456020328, 48.36077891507237, -15.184906874698, 23.0100369109994, -5.9095058616056315, 12.619034190765136]|air_conditioner
[-277.89758511981245, 92.89692443537996, -16.19562003450611, 32.99485062331307, -18.75066531836646, 43.3964497802853, -11.55646594914165, 24.739636124078267, -0.3970494811897269, 17.511179123570614]|air_conditioner
[-344.01029880499334, 80.4433441825504, 8.438950257456257, 41.62296381463, -25.840364362612807, 45.669917701833725, -23.255319247622243, 28.30008858144874, -7.177075353955004, 3.5379507766302876]|air_conditioner
[-264.707731664472, 93.08455462275809, -12.416821290528782, 33.246397606312705, -12.033464014077165, 45.920597067761406, -14.058744578352984, 22.554639365485105, -10.273934891403155, 6.386508273380232]|air_conditioner
[-234.31807595974982, 88.20012375283798, -22.53918029805065, 53.538787903937475, -14.629626943057536, 35.59948407374819, -13.421413171548, 22.24228414102693, -13.756140530099358, 12.419841667507649]|air_conditioner
[-256.95987238791423, 90.6050969094848, -20.68889650883709, 47.565273133689445, -21.337279516123697, 37.31126259742122, -13.263949409105013, 24.149582331988807, -12.958284128387032, 11.111054514920074]|air_conditioner
[-284.2746041950513, 92.51946317311064, -13.386571954935631, 44.11408733002177, -23.692213554973343, 40.07922371872223, -15.842137883801527, 25.24313252268683, -10.644739141722619, 8.771356517387991]|air_conditioner
[-309.7412619942753, 92.99151794334864, -9.458615710534437, 47.1979019049415, -22.098722764184302, 42.59088020854181, -16.058398253870003, 24.397830782559783, -11.725741791462271, 3.1551317920157653]|air_conditioner
[-308.4300244242035, 93.6123307770845, -9.704577495187142, 46.884349369230875, -21.84595795087634, 41.53601427527766, -16.149471645435124, 25.61866754115713, -12.755804911158306, 1.4071814439254338]|air_conditioner
[-331.00671621935624, 92.58086624753874, 8.577055034178269, 40.595458049063424, -24.584544361849737, 46.5466800450693, -19.502327673359332, 29.87645252041485, -9.45099984483221, 0.8831736733614812]|air_conditioner
[-333.4489075493733, 91.63702938613173, 5.915039169085128, 36.008210797212804, -22.353025654747576, 46.49996780259014, -21.423774125904284, 28.33244933014075, -9.821000740657066, 2.662454603406693]|air_conditioner
[-339.708878337725, 85.95156187340466, 6.244041863914628, 39.56434703540681, -21.0299205080009, 47.80352939823683, -22.509056432802414, 27.04577629919775, -10.830086880442096, 1.5776418873656468]|air_conditioner
[-336.56436145783977, 85.55890847795293, 0.8050060137225808, 39.48245109022085, -21.64985032002144, 44.61830483546062, -23.328225431427697, 26.40206616685716, -7.909134489986624, 2.3694438283425283]|air_conditioner
[-332.1498637202048, 84.9699615622747, 0.7291935971725759, 40.39141715235394, -22.091937226232904, 44.15023447821393, -23.899446175199287, 25.080188737867104, -10.614838454883929, 5.718918361200716]|air_conditioner
[-263.635626184429, 101.1441139234329, 4.904430038449965, 27.62097562273783, -19.662838475885568, 42.20301545904189, -18.511987311993078, 23.420412383182526, -11.400220275275057, 10.764667812815464]|air_conditioner
[-302.57354206359753, 100.1297819479228, 4.654088950239029, 35.044082439605006, -26.5545783693296, 39.466774581965296, -23.61602573859027, 21.923407327083503, -11.454366268582719, 4.985421149830262]|air_conditioner
[-90.9200428014467, 70.01325531078783, -19.48049988466561, 24.528896966060177, -20.344945623633485, 29.867242007030974, -15.240190090201807, 19.542696029319405, -13.919535482493817, 12.194025856845393]|air_conditioner
[-241.00442566355477, 91.37174439652948, -19.88143605430847, 26.804801602058575, -17.260671167769612, 40.79515824158644, -6.588661816974462, 22.500803032777554, -19.449922615420288, 8.182791984711677]|air_conditioner
[-240.36257335244846, 92.6205823208736, -13.532435934241537, 24.835637144371788, -17.446484642012987, 36.19098727039971, -11.67020454741905, 17.437751181040056, -14.764211795157085, 15.35669042441705]|air_conditioner
[-166.0775797334691, 78.25188232700833, -37.122547110320916, 17.603890313624174, -26.56929044837666, 24.157900463358395, -18.147879026972284, 17.830952853963073, -14.776728734836015, 13.261257109922877]|air_conditioner
[-153.4365238665098, 79.61994802746638, -14.81404264493301, 30.8387918452119, -19.505886082204572, 31.59651552657667, -14.725917204692616, 16.12822395824295, -16.761301551014505, 10.316062232284034]|air_conditioner
[-182.78444339831472, 79.19447481353112, -24.603410553997154, 27.33725341575517, -22.324662141533732, 29.626048986010126, -15.199905944523293, 17.09314786041393, -14.958984697762405, 12.414682532599048]|air_conditioner
[-184.74391469641446, 80.18300228352592, -24.526275661607947, 27.267558469248943, -21.875345787390987, 30.41816300270565, -14.814000426287256, 17.559027850787615, -14.333230452975808, 12.76112629663697]|air_conditioner
[-155.96351729574764, 83.42001058792619, -2.3944150783810043, 34.233260998867934, -15.943978403225556, 36.41050114974748, -11.009057574135918, 21.038882118154795, -12.789636003346288, 11.639196089130165]|air_conditioner
[-138.05929626416867, 69.84301044954329, -26.157493520739177, 20.042477534252917, -23.598091342746265, 26.010106734174034, -17.378084324123364, 17.69570901850801, -18.502185748130962, 10.226487929262586]|air_conditioner
[-185.25060697148336, 78.61662883049932, -33.109770418527035, 21.770048986868712, -24.477338406981698, 28.158858455911098, -15.753312293810021, 18.08189335012652, -13.555803869668777, 15.024134718349302]|air_conditioner
[-166.13454668407104, 75.70111861073607, -35.79651410530029, 22.60932109335691, -25.68960570263674, 29.01906984954524, -15.41985744883656, 17.98251307194353, -14.738212683857823, 11.743178788059204]|air_conditioner
[-144.14543241829637, 69.50099998422425, -35.196779218353264, 21.537733005578538, -23.545080167389244, 26.322338529203805, -15.920868445750461, 18.477988623791056, -15.964561471899122, 11.115174917575802]|air_conditioner
[-130.3318947707615, 69.56445228862958, -37.126830295894514, 25.67669728902067, -21.548863132974844, 25.555434434568063, -15.333061646351009, 17.694836808120133, -16.08229281803763, 12.60459518073152]|air_conditioner
[-138.8303825550934, 77.81971041699286, -37.51572771546032, 25.86391101144848, -19.555037343441082, 29.075858227721092, -13.926149785574124, 18.490809810073113, -14.788010613917898, 13.745738539405487]|air_conditioner
[-97.32828470930905, 106.63558801033656, -38.95343015651113, 17.751354832110618, -14.446730391819374, 32.201191679038686, -13.297471018502433, 18.735117325410037, -13.620897000905776, 10.554836102896765]|air_conditioner
[-137.4362149162853, 92.40026568150016, -10.854611171070587, 30.038699530073423, -16.699780357651512, 36.06415485177807, -9.414597377176326, 18.855351191616418, -13.487554734842455, 11.62308214472451]|air_conditioner
[-178.660383316312, 74.65567411979346, -25.119862985877873, 25.474885068786193, -23.217061117773266, 30.670616009295106, -11.752969653147526, 18.4722087437373, -10.970064650093448, 13.489938645078611]|air_conditioner
