feature|class_label
[-148.4749435687094, 134.21158102461447, -18.570664949901275, 35.204644163736575, -6.656540374469359, 26.744298274211754, -13.244728975534391, 27.75446204577207, -11.614829900875055, 17.32243213290132, -9.470669095416595, 8.748539647794038, -7.895852759467341]|air_conditioner
[-147.31742848981094, 134.18125075236125, -18.023803478144174, 34.41810551534751, -6.267622084174838, 25.970295123584364, -13.242623777233327, 26.744454638459356, -11.007374384395984, 16.839628235201165, -8.06670532469931, 9.07756188854281, -7.016417771760106]|air_conditioner
[-147.58046021392772, 134.104050350674, -17.796343187645505, 34.39673833352659, -6.416013523047123, 25.67149055939633, -13.181946232157925, 26.561080339676053, -11.070465159678246, 16.6933917387127, -8.137886514432903, 9.6657348940597, -6.675962852095509]|air_conditioner
[-148.0206481206371, 133.8313155004345, -17.929181334758997, 34.66976454145161, -6.423231563507838, 25.58251605392226, -13.056372292296759, 26.612222626211533, -11.326760640924673, 16.965850130798707, -8.728204803620939, 9.28128288074583, -7.155767491907945]|air_conditioner
[-147.91294402518952, 133.41125029944618, -18.203385896842388, 34.81101423295978, -5.862578632486521, 25.64638157737988, -13.584262225683407, 26.185532453290303, -11.161596373559584, 17.20471379605339, -8.49109960327477, 9.045902890277333, -6.818150190716639]|air_conditioner
[-140.68214643735286, 129.7948413030719, -15.025963432398317, 32.24609701653905, -3.513083389971701, 23.240016416578463, -12.263791548100679, 24.698830446619116, -9.88574110506567, 16.3412652542833, -9.268761198682904, 8.784629315889374, -8.64564323467564]|air_conditioner
[-143.3167965186248, 131.34181462945534, -15.909033195821078, 32.83280275902931, -4.538657892157391, 23.60203902788717, -12.78205719762677, 25.768350038394797, -10.65295155559326, 17.85290854669561, -9.519866999306538, 9.180481897564572, -9.032764257659633]|air_conditioner
[-145.09808035887025, 133.00657435450117, -16.928548685891602, 32.845148855130304, -5.5375328637213945, 24.698062039412115, -13.165476055812567, 26.475453926272024, -11.287869925155647, 17.430997178677405, -9.57583402661343, 9.1080296732489, -8.552023836483986]|air_conditioner
[-140.01973552714705, 132.64678011105462, -16.385135037609096, 35.912813318737946, -4.119930959615049, 27.789112660262806, -15.226887699164855, 25.34789475159314, -11.48208675663205, 16.616907523214017, -11.841914705144355, 7.0370673464654745, -10.05661420271574]|air_conditioner
[-141.18442898083606, 133.35748060230355, -18.005242169527087, 34.497850388655735, -5.7687039730848175, 27.80557027746284, -16.20024786249544, 25.78013325496098, -11.355556160289847, 16.999178612146476, -12.267178153071276, 8.101919633906244, -10.733136912165905]|air_conditioner
[-137.17951498864315, 132.7084052858722, -17.895611192281066, 33.29444693575331, -5.1694644517742026, 27.93773304601041, -15.298723927474615, 24.458109462782854, -8.19997704891576, 17.013459046914726, -11.574403702792445, 5.9854178417244075, -10.183130776237144]|air_conditioner
[-133.2392512471961, 133.9510869902284, -19.11666787452403, 32.22592717563224, -5.741032998273511, 28.293980198184094, -14.880078284024027, 24.638816946147948, -6.616955043143728, 16.503548386736778, -12.839259639650608, 3.9697880527448435, -10.065903069728146]|air_conditioner
[-129.56722461584476, 134.03198104728617, -20.17085854939111, 30.62553974674934, -6.594198473364688, 27.498412681349276, -14.82939812992004, 25.240891959165825, -6.388610084776104, 15.411239169775893, -14.461770782861851, 2.702735547263032, -9.404581342630085]|air_conditioner
[-126.8412035065089, 133.3657374805577, -20.790842857076253, 31.586831546625024, -5.460104471164798, 27.611642973639228, -15.291924623937032, 24.394747093887517, -7.461606594936675, 14.55929086846764, -15.157505083308738, 3.1448451096201246, -8.351510666725337]|air_conditioner
[-124.48871793242759, 132.74314749534886, -21.643860537901283, 32.57382077350132, -4.531604010716272, 28.19640417554985, -15.904879293353044, 24.560162112001493, -7.7469676004581975, 13.390490871314551, -15.522630219294099, 3.842336299164114, -8.433527280179353]|air_conditioner
[-122.3599567990889, 132.48800436731415, -22.21109456060914, 31.240187753159567, -4.99422402769185, 27.834410423560556, -16.333606549867334, 25.52322957457804, -6.515460918314003, 12.534597424943502, -15.537684464307937, 2.9710543265243334, -9.131565743702183]|air_conditioner
[16.771488782614053, 87.77110567204917, -52.19771987197559, -1.6585685929371974, -32.96753405645046, -0.6206386561689456, -9.726207690674277, -0.7494617530695004, -3.7001935191188826, -3.9237889066247105, -9.146514052275654, -6.402583787181301, -4.241305349801972]|drilling
[-198.49085068747715, 65.25050392865745, -25.224309081820003, 5.339169442927693, -21.88165687020506, 1.1644255108949526, -16.63795959091409, 6.804943215430187, -32.703046659081664, -2.776153425778094, -12.28899299245401, 1.9205751604998422, 3.1031713842226187]|car_horn
[-304.00793241850255, 119.78454519405864, -46.103868931545776, 6.798964175663911, -26.60502663646433, 5.788866551646219, -31.828233310877884, 0.40798334592717567, -23.5376915758831, 4.78260124794823, -20.71504414144282, -4.00314756283569, -22.166534445622514]|dog_bark
[-257.9675402371037, 100.23803096739117, -55.09757499218076, 13.730852035983494, -22.577233532923305, 6.564538004205572, -33.530230964322335, 9.630720500487715, -21.13163593702521, -0.5805772811813724, -18.812523837469247, 2.369788184344538, -24.102443772561667]|dog_bark
[-261.60874897720157, 97.8979409756083, -44.47388084898084, 24.06212235437305, -20.637175330018966, 1.8250668674852215, -34.19404143780411, 14.081137345232959, -19.549947671695264, -6.3614858902414335, -23.026639061640655, 5.27350058913365, -21.436536353259886]|dog_bark
[-244.7003838259521, 93.91530779933046, -38.75633803598965, 40.58127787256827, -19.13455567011737, 11.76322872067869, -1.5685847194747835, 13.335559778637535, -9.478807315396278, 9.962495687589653, -12.540901494391166, 15.425887799930928, 1.6431308179124289]|children_playing
[-231.2132324307378, 100.91666776157379, -42.50425884579801, 33.61972423319997, -18.550935125183894, 6.14009399385378, -4.544914458001711, 7.4409507137550275, -5.047803361653625, 14.802956056166389, -9.329643950238205, 15.069260990767072, 3.6837054217258083]|children_playing
[-227.44770139263076, 105.96253556159218, -48.04853423860541, 31.210681230991135, -17.94026298004104, 5.754222792378407, -5.472760579656754, 8.200313965791157, -6.788224941702387, 14.151022347171535, -5.185011031213506, 14.842635895264122, 5.197121402827216]|children_playing
[-237.82101413150255, 120.49168746990219, -44.65204523505953, 22.35815875683189, -20.442616789648202, 3.5938372533647005, -1.3530339637027298, 12.544661361744842, 0.1574341277045761, 14.106931384871515, -15.484380894528858, 17.770236139657598, 3.891456540640591]|children_playing
[-224.2900783796994, 108.3237523918605, -51.37361793914894, 35.407266443612016, -24.350100062965648, 6.20669294573074, -1.2125647397547648, 7.556781916738448, -3.848479625316649, 20.15194018963319, -9.595141239137398, 16.777320792286503, -0.6117635130098733]|children_playing
[-204.31100435471927, 107.48920262065829, -60.79491431383458, 28.25153844759119, -17.862759771451252, 6.827586193351796, -2.0668404142398282, 3.0684212245860247, -6.073118825699322, 15.914690010134054, -6.199051405832083, 14.62590615863527, 3.4995588313676658]|children_playing
[-204.51622770675493, 104.65892660942008, -68.42027302896138, 24.09925596844007, -21.150326926742245, 12.450346145589085, 1.7016889759576532, 3.0443399972116034, -5.557313271660782, 12.511579893398173, -5.374440838485539, 12.158576767962728, 2.480180084995543]|children_playing
[-234.84784500936215, 105.05167040158658, -40.260324318349724, 28.111012988796652, -16.737995465402612, 5.945333012472637, -4.664988781208512, 15.310282840281785, -5.573952101152699, 16.399725222936183, -11.323237224050487, 13.85243665356991, -2.708377417462693]|children_playing
[-239.56034540753845, 90.83341684180007, -54.17835310760469, 33.652239960682294, -9.616924704136592, 17.235709534505112, -3.6720486449117042, 8.86946289267882, -6.700980517585314, 16.69076907126599, -6.582869120676595, 19.665939789318966, 1.970533140898548]|children_playing
[-239.8961003656911, 96.65800016081502, -39.900210064116045, 29.576077726094162, -14.997343145944951, 12.559293619984988, 0.16937533579192957, 8.259687751315003, -2.3307282538662712, 19.789471753783978, -12.894558738791469, 14.767734819702378, -4.46000470132411]|children_playing
[-255.481039247191, 90.7778124679523, -33.27616816677929, 37.25658720373722, -13.417059139601735, 13.171279132356998, -1.440459678418088, 17.258275817474296, -4.267371617238828, 16.31514737526985, -13.565690697705346, 14.74171587013366, -6.102631071397529]|children_playing
[-226.5133674446671, 95.35091576377626, -52.179701474909955, 22.03713575868332, -11.080415596833953, 17.08253829250546, -1.9187399501847853, 9.762897446468456, 0.23806430106738546, 18.971432083673744, -6.8597844345484535, 10.317838208436042, -6.007594729998578]|children_playing
[-217.41665040671094, 91.81096772404014, -55.49311318204477, 23.99729373261254, -14.46192345067262, 16.820469907090594, -3.0213223182323605, 4.750491419227083, 0.5860839642024805, 18.37795512832572, -7.64287425705307, 11.178266235439994, -7.072744296653639]|children_playing
[-238.17799722624775, 85.89070973275656, -37.87374846353798, 27.7864586834496, -14.457187201509441, 17.470096608878194, 3.0843289725758867, 10.32628463949097, -2.229619186734435, 10.358534364464813, -11.49569228920171, 12.914847165637662, -2.4554499418313926]|children_playing
[-237.99257072033345, 98.0681220632195, -43.203658462398266, 17.993632562321313, -9.456078093836046, 22.285737086136002, 3.799484525396749, 11.875888786016137, -2.3550872900695454, 9.554349320973833, -12.944037423128426, 14.365904896832967, 1.656364864097214]|children_playing
[-237.23781629730803, 100.45428659277533, -47.636694948651225, 21.046074996331473, -10.275583891482649, 15.493116953187698, -1.6052342352922497, 13.38854934772636, -3.5226845436523915, 12.27794258783472, -14.788441673597342, 16.623035933019008, 1.506664911891271]|children_playing
[-229.93170195492544, 199.19858599181472, -34.86628529688922, 9.961123513772122, -5.820044732700392, 9.24685362354783, -2.4234113733209894, 12.210382715949677, -1.3289434824407071, 6.165832602234055, -6.991370153017368, 8.480322480601396, 2.101212439526592]|dog_bark
[-223.4636806402804, 187.36713055866772, -42.500765612957466, 10.511544197030059, -9.180407472695467, 7.217154835631618, -8.059297158724613, 14.997904362428084, -3.8871401134759904, 8.243836855341883, -14.442047151198537, 6.282434636018772, -4.792264051026156]|dog_bark
[-165.97390838393383, 157.8124483791957, -30.423505151088527, 21.783916594121038, -11.521585691610618, 14.107294037733437, -8.771958997869653, 15.077801824457918, -7.001915632289243, 15.313555756639465, -9.821542651137634, 12.544871307176141, -8.549509969572046]|dog_bark
[-320.312553107269, 127.84627667042851, -16.62523203609763, 6.706104037921762, -10.423946902851, 11.820967937506323, -13.216711745253626, 6.284073790329079, -3.995047338152983, 15.91842954784372, 4.180490145177056, 9.64900136881816, 6.635753029743672]|dog_bark
[-271.33866056814753, 121.95156697317941, -11.42069637549035, -19.42698321515105, -20.83686883532676, 0.25145531896389756, -11.553621878976008, 3.044561905637093, -1.2878457001737327, 6.954988811976951, -5.5347906740604875, 5.434730352117775, 4.452817912166856]|dog_bark
[-287.65100523301487, 135.87782905893684, -17.081919299511586, -13.408453999873506, -17.21821568225087, 12.379141465006347, -4.703640713604466, 8.56216336302463, -10.467300929233303, 4.398550326184884, -3.855245636587111, 6.917649586070337, 1.8160336401241102]|dog_bark
[-331.4222816123424, 105.81385550028557, -15.320738915136678, 9.431153899801549, 2.003201405789242, 19.927757514862968, 2.8578756879120273, 10.821213410746624, -0.5706781469957728, 9.58378307057863, 1.061190755318872, 8.32792567164795, 7.325491916772055]|dog_bark
[-213.8653275433376, 70.00972127494606, -15.647524965119953, 36.212519760343085, -22.614634198005092, 21.53708631883722, -16.125180112950357, 8.793991622656602, -20.33606311723656, 15.503749051596422, -12.350761667465402, 3.078841481057626, -15.153099512556189]|street_music
[-241.15549263466167, 81.87612417774966, -19.138040623777666, 31.162546889151336, -23.254030105352598, 22.808706206766928, -17.552986752735226, 11.558434679527542, -18.200470092524622, 12.066205992433085, -11.554635428131872, 9.402851781459447, -11.779067847144397]|street_music
[-251.42413326907703, 72.67058707256207, -13.592565882236684, 30.12274258116143, -21.739704289804923, 22.771975302406695, -12.613386299204809, 13.827218111643694, -18.768367507551257, 13.761829444963245, -9.255209277958686, 10.496945317258044, -14.37403649311722]|street_music
[-332.28509290054006, 105.34694405926926, -12.15115938225238, 29.903025284788846, -20.024224430101032, 23.490614408370053, -17.22280978591642, 13.437724243902995, -15.516122139366525, 13.32399608515754, -10.259591838543015, 7.765448095832801, -12.48087564783712]|street_music
[-316.4017187249828, 98.32516831179663, -18.889024278569075, 34.398549696021355, -21.456075764601803, 25.560088468617156, -16.368111289884418, 10.415627029480241, -17.529051904153416, 12.883486247305385, -10.227107106281458, 6.680550293776536, -12.653409089854625]|street_music
[-264.19673771596507, 94.07585673250172, -3.700090422204179, 26.930161614397196, -20.102161066950565, 22.400596124727034, -12.813761053623752, 9.573563800430732, -17.23075295842835, 10.273824848512508, -9.652997266091697, 8.932466285626068, -11.312396778886617]|street_music
[-269.63788055636286, 156.85146164024925, -72.204872190106, 14.886771130931265, -32.57168670136728, 15.36526796131441, -11.903106714948835, 2.909876176549132, 8.813852645700203, -0.12150387824577376, 10.167956927711316, 6.660369418789985, 8.779409294420102]|gun_shot
[-351.84680508044715, 72.62409175896751, -3.9796751718379486, -8.574032213816464, -9.5478970968762, -3.832731402102674, -5.1857646825928, 4.30275411415906, -1.3412674308600379, -4.204028155938942, 1.3029791158612203, 3.7533357209477702, -4.118307954796861]|dog_bark
[-450.27173729698654, 55.7599461568799, -22.208120835362248, -15.776351298984371, -10.202713987710455, -8.969914706944914, -9.247305765431982, 3.8499456246006614, 4.179364092897968, -0.9461689992371417, 0.6522601714454654, 4.069300236909911, -4.3240136521536146]|dog_bark
[-387.70467421746343, 43.31541687649503, -11.409792340574699, -7.752629012452761, -9.0896080509458, -8.635127201596665, -8.576994998293262, 1.2712769305997376, 1.3440938783452192, -0.3572160165200773, -1.9090885946263785, 1.7057394994286659, -3.194248836149341]|dog_bark
[-477.9343650628367, 37.87546551833028, -12.552777064066373, -9.95604363868053, -6.050341130318722, -3.1691594279802087, -5.241141856379744, 3.0831071535499177, 2.1834895373632954, -1.4182966368589605, 1.3386638570000589, 3.9826067957302693, -2.549036794887274]|dog_bark
[-356.0814742457868, 110.8340068948513, -53.090166334091585, 12.332325256756807, -13.236499198487307, 8.805653649540766, 13.027012052314577, 5.320933551406434, 1.089526026118652, 12.658608982438038, -8.15524175754183, 10.521258290156672, 5.219327489642123]|children_playing
[-384.96160950698925, 114.48376860942714, -29.638580696354232, 13.993549807850329, -7.800432050961547, 12.258202790832012, -6.676243142433115, 14.705524019341881, -3.663618750284904, 18.77814424218354, -9.172528583026944, 20.776923574974145, -6.406302766266058]|children_playing
[-381.8977323678283, 118.1698701275758, -32.855234090960614, 14.809312759185067, -9.236292190621318, 15.365301418021513, -7.005358463029276, 13.978011197991604, -4.001254257786869, 18.242589757225854, -7.182632858447223, 23.96294916184621, -1.9868728703188425]|children_playing
[-394.14601248779076, 125.75371143904115, -37.9490649835504, 21.60226001783833, -9.213454577188575, 17.20904748607709, 0.40586064863311094, 12.800803029024138, -3.5654537435993268, 10.310370585096479, -12.485649759004927, 17.70910471303072, -1.2103964085305978]|children_playing
[-376.00232775081565, 117.21772839683582, -47.845500314767584, 18.603104343937922, -6.141587810549768, 21.041337784622407, 1.728177404795585, 3.7978154023021884, 1.0129765878150212, 9.314472670224669, -7.942667983432379, 15.665651453137153, 2.1544252194885622]|children_playing
[-369.22399842071957, 110.89559816259147, -51.97810125957273, 17.083086897907407, -8.307339114215022, 22.239398363063323, -3.95012331485225, 9.955056144787402, -6.087711734763646, 14.471566281629089, -9.91313273447205, 16.39392814410699, -0.41456658363411936]|children_playing
[-384.32613214662825, 119.80707852568958, -46.166191668711434, 17.684152785868978, -11.403514474929727, 18.115213380492165, 2.0936823673492047, 14.501126175334113, -5.791503311535794, 12.405846137318415, -11.827775956345672, 15.507213547087995, 0.2032599892254872]|children_playing
[-399.6070149959539, 114.75816355938072, -30.89390161261035, 15.518331604279291, -2.590801178729649, 17.36142572380463, -5.309041078026483, 13.417891268417945, -6.101265883722758, 19.834222430671904, -13.274844589640512, 14.259053782866367, -6.775000265465363]|children_playing
[-297.9905608087061, 110.06060189055779, -37.34683587236231, 14.10099748125038, -9.944867979459856, 15.676303352190446, -1.5939050914249848, 4.525576988016667, -4.741767824402599, 2.9066833672692933, -5.485862527439592, 21.637475474558734, 1.5868937486197212]|children_playing
[-288.5922151474068, 127.51381905551219, -19.300380287798184, 12.456999986997312, -9.927083075282514, 20.633344640894464, -0.5236779422584515, 12.774973620210288, -3.2724293697701183, 9.537690819012116, -8.532817290489122, 10.817006841325801, -6.823085583617155]|children_playing
[-287.4213322661114, 118.577035444196, -23.772812165877557, 17.22002509269805, -13.270992935900354, 17.740901251432373, 0.190395441038541, 9.823007213996801, -4.178851486135855, 13.771860164128128, -8.167669235471958, 13.048588087939493, -5.529322067455622]|children_playing
[-266.9636538116528, 114.39286527766653, -29.56755358760485, 14.083277785618957, -17.494350365387326, 20.186899285461053, -4.163555039104368, 3.153663616248676, -5.227757443267655, 9.586970618248913, -5.471980310444186, 17.754674210542483, 1.1519338004460336]|children_playing
[-290.9024838711739, 126.56532161165312, -52.9353104767788, 13.85437575539188, -6.140438431303955, 19.97171668256306, -5.97802478158146, 7.662634136946287, -8.838490434732972, 8.698021515660153, -11.373338858483592, 17.226915105833662, 1.5487049718464125]|children_playing
[-320.3539994540046, 134.05096999972582, -43.08547039049602, 12.952472554011326, -10.377353259557905, 20.48421326764004, -5.524519904230087, 7.846888293684901, -7.868943695291229, 8.772720781932348, -11.224736335251734, 14.546196825753437, -2.0032342931589917]|children_playing
[-351.406684830603, 131.15127001245565, -21.705530607020957, 16.529844823462742, -8.567357246051184, 19.907304207602312, -3.579604036413757, 10.75299831057798, -3.7025852650936883, 10.764324673223403, -11.741955875191126, 11.645128631485376, -3.304059072472306]|children_playing
[-288.42950526278673, 111.9532544690718, -29.46768562012849, 4.753983259070133, -9.148004324732753, 18.504223071005125, 4.795644896985238, 11.394403574948369, -8.105832175812623, 8.633121690985297, -7.770370362096248, 19.07392082737776, 7.222765658329311]|children_playing
[-443.954220442061, 91.40994202878885, 2.5122618912812267, 6.714654492661034, 11.700167370583209, 37.37391861311461, 12.484173624329282, 34.45694253781945, 1.9415974908983313, 20.412543128597488, -3.240392202505607, 8.27891749821025, -17.179190789660513]|dog_bark
[-426.99329719574234, 92.89065083265754, 3.0233381869497107, -11.912522015007216, -22.368072956129286, -19.311938451922778, -7.156590873243982, -11.354818348302166, -10.23933990741895, 2.9679151454326207, -3.6943628119256413, -0.472581814650171, 1.5203977125148618]|dog_bark
[-510.44046681647785, 88.49345083704299, -5.266336673379248, -11.517260037396893, -26.573540128302735, -20.814829195112264, -5.426220109753863, -15.244811941181698, -16.644477528752006, 5.784790529526108, -4.30341232283725, 0.05623580316443563, 9.917994877587345]|dog_bark
[-534.206079496786, 87.52441760840269, -11.587096692897928, -27.34024331520214, -31.543716543889303, -21.467625367790696, -12.198807438382838, -13.004417670894648, -9.482944976895535, 9.171507523478246, -3.5761060371833455, 2.1039828085000063, 10.265493606113239]|dog_bark
[-587.0854108477314, 53.272178512079904, -13.472280752350118, -18.589507722633947, -16.764187199976607, -15.087949755696885, -9.154557813997956, -7.177691558994695, -7.5610477116808585, 4.431877106619449, -1.1464204892565424, 3.604888671504664, 8.495233130321326]|dog_bark
[-304.6780992875628, 159.76711202710433, -31.177334618609898, 12.992465787101866, -10.105940207753987, 18.467826721592115, 4.034489223826083, 23.652504002873204, 4.538550906710373, 15.925895821950832, -1.5888237793566964, 13.535289979335849, 2.0981033878601627]|children_playing
[-310.3511094423071, 164.71371599267096, -35.39114478613269, 14.178380371818104, -16.459800762397695, 18.13284509681233, 5.859366664621311, 23.089184595280127, 2.8652867221126432, 18.32153973525059, -0.8678367493631962, 15.26954511946252, -0.5663618895751416]|children_playing
[-302.41199031891455, 153.6315434708097, -39.08388572852508, 16.823388080238292, -9.987099599541956, 21.96851578285905, 7.159094890021477, 20.716841240596057, 1.646414505499639, 13.236803169655783, -1.256350437910526, 17.61759951261393, 2.3158793491895753]|children_playing
[-319.0464043283385, 169.85622485405992, -34.12869309980669, 5.095079598707357, -13.3174035480959, 18.28744678957394, 6.643110469638363, 27.085361073949144, 7.020546835018723, 15.885820500867437, -1.8651386590715449, 14.995719122491384, -2.93775005000359]|children_playing
[-331.4083003810996, 156.13125568720727, -22.462374882938654, 13.139611769924587, -3.283437312243487, 24.250448342637746, 1.6336425373343688, 17.264983003481937, 2.5783509549724744, 18.13596185143506, 1.8790907592772408, 14.443368766655201, 3.0279101746893686]|children_playing
[-340.83861504920793, 164.67942322893438, -18.40597836209491, 1.179366308060478, -6.98093879332932, 27.572883832225685, 1.2219651293033555, 19.613795867488594, 6.147541560184499, 19.598400038622326, -2.6217361665846814, 11.623444612329072, 0.7327116765746456]|children_playing
[-317.78250486772106, 168.2139458841225, -16.89068413816578, 12.6752918061778, 1.2212640367955805, 30.39349355920891, 3.656557280689514, 12.841757591129062, 7.789748541528673, 11.02555644893372, -0.8993058532874939, 12.796659528633691, 2.066162070261278]|children_playing
[-310.42231013297356, 165.03186794900927, -35.211356609526504, 18.646391522385418, -2.92276531786584, 26.864662610445343, 2.175482748963543, 14.832630326211177, 6.27504459461401, 9.920967980273208, -1.367921602864801, 20.616405945334623, 4.0923378806948225]|children_playing
[-362.40624701035597, 129.7894500974024, -19.96962082564965, 18.168533377058424, -13.460649084803876, 4.590812913308261, -14.642519107644985, -8.799993355086693, -8.502814825151082, 8.72676253768436, -4.328260948011918, 4.015697365728086, -5.853014371961551]|children_playing
[-342.31853582369035, 106.46646101047261, -17.070692052956137, 14.256167834400166, -35.92153418627214, 12.6932748641282, -13.303727171370523, -6.496987971497499, -5.8425948025829495, -4.824866085389491, -4.7378110383532945, 1.5112859362040143, 6.2614336270456805]|children_playing
[-332.64658967741195, 118.11603257836248, -33.30531180098395, 15.216334717491863, -34.80778759936955, 19.07458980917885, -12.603804944958561, -9.327616126955947, -3.200524130189909, -1.8937392068835388, -6.2881839160106905, 6.664067814282651, 6.648209329626208]|children_playing
[-344.7687099988121, 125.1028661797048, -13.406990560125191, 21.85496170670959, -17.386404711071073, 5.4953576626250635, -11.75122101552975, -4.820843471174666, -4.73278013385448, -1.5127582468228533, -11.297174509676958, 2.097180701496962, -6.692921513895548]|children_playing
[-364.31858817041933, 129.61967854110588, -11.436274153648707, 19.732114975021634, -25.93505679642501, 14.525859731065735, -12.64125485671551, -0.016645919367739518, -9.325212852208233, 4.61127423892767, -10.440274293480575, 8.682635557630283, -4.781308110643273]|children_playing
[-349.26129299805325, 127.58152398762748, -14.812376498833311, 14.560546747320094, -26.770004537346917, 7.612044142759455, -12.505131294264245, -4.922129516639113, -2.7476313908953856, 0.35706181196709136, -8.220784750849987, 6.395198903078159, 0.29697040734026625]|children_playing
[-354.84945163867854, 118.82663594929606, -19.826703871342545, 16.019139820164177, -26.210123094592326, 8.67477746382034, -11.913090884650897, -3.728994892911057, -8.049608585891347, 0.6119929627375369, -10.303557669828962, 5.944248038391367, -4.524165684730019]|children_playing
[-369.2576441659081, 121.65334032332463, -18.708591918438113, 15.287393278891553, -29.02940990549071, 8.452875728769653, -12.307782345201561, -1.3089823618430965, -9.6892671786174, 2.8851727282374577, -7.563843184346963, 5.800082364237895, -1.073694984146202]|children_playing
[-388.5482739356313, 145.42666740487596, 1.3360624986733767, 67.72703577230335, 5.67847629100595, 24.669171554945933, -7.3264502929934725, 15.38289249854753, -3.9966900881452747, 11.944715829257834, 0.04593161831246369, 5.489367540753325, -4.066063411631101]|engine_idling
[-420.74985087466735, 159.70807991261003, 30.43428069478904, 63.25585739298606, 2.48489219705629, 13.827764694072355, -4.995771703073187, 16.035959243941083, -9.407007307089618, 8.74594890419483, 2.8589571702672245, 8.882007246071284, -3.6195098668228476]|engine_idling
[-398.2913274777907, 157.6070622462066, 27.222648323861463, 60.16785193500743, 0.24239316794691326, 11.613799546332082, -4.818885632205577, 14.228625645894699, -6.897216939182447, 10.020208304132627, 6.937811120617459, 8.10971222627243, -2.643674369224772]|engine_idling
[-358.1044340652095, 155.94045253913362, 25.733545957748305, 64.81304906450771, -3.2894558375403875, 12.663464806288713, -8.998646050422067, 12.315719053357881, -4.75058287553678, 9.19663710420752, 3.1973640224523114, 8.35946624018785, -1.3457276984739315]|engine_idling
[-373.60515676940565, 124.76658973562219, 5.11346279355374, -0.7221261170955063, -3.016529416702084, 1.6042858008120213, -0.781346694206397, 7.6705779853833835, 7.638123651461206, 1.8128586209893223, -3.2042824054157113, 3.2058828018881003, -0.3890388727657925]|dog_bark
[-480.21165685894994, 94.84266035730892, 6.559952105951494, 16.566127030209497, 1.6710796488636912, 8.133967384155053, -3.1977975956886797, 6.844821001307789, 2.8159931301134815, -0.891217287675187, -3.9246068697700247, 3.0396113222387933, -2.466715828639827]|dog_bark
[-413.6635966493044, 76.08102836672504, 4.2402985812706255, -10.05828174940849, -5.572241547985651, -1.7188813074737683, -2.4910679591146168, 3.318645225007125, 4.540499374452406, 6.5770405160091645, 1.4912746974862965, 0.5031239073782481, 0.22082864134070737]|dog_bark
[-395.1942317022036, 143.1061305979935, 18.4179772661703, 1.2330884859009072, -2.075957312774255, -7.479568994656616, -3.2678515430491863, 5.459204937267879, 0.3113006729481281, 5.970266817080662, 1.9110715031503749, 2.33183994575053, -4.972144497601176]|dog_bark
[-347.87148117495576, 117.35894130130063, -60.26071592009039, -2.7307267017264967, -27.562232321380773, 9.915457181648422, -11.79284968991309, 4.799094547938516, -13.300752671462142, -1.0498107562398347, -20.75695910068031, -4.807633317671706, -13.972309899801141]|children_playing
[-346.03121663513326, 127.57960422304409, -52.993957148723794, 4.008732066436635, -23.645427529821564, 14.335434230726577, -12.283737370388172, 9.20467396306857, -13.24922051630277, 1.3642377105404513, -20.450003011783025, -3.7850715528677465, -20.69821637059514]|children_playing
[-344.62262412771855, 110.22828509848702, -62.07868267885401, 4.443371823471182, -25.964715104530192, 14.03665894002721, -11.678773741611606, 5.179987683912684, -14.465212101065955, 1.9452678353096584, -19.452170185350916, -1.3130469242887945, -14.821525350686464]|children_playing
[-336.5953745781881, 116.47429489089524, -58.45095242446389, 4.650460633356288, -26.83689077696111, 15.297334031958961, -12.873532960450486, 9.58177144831761, -16.575602124952393, 6.433252440972637, -23.44798592935571, -1.2409331457215005, -19.40667425321989]|children_playing
[-344.72788638404785, 103.27850136742757, -57.90683673530351, 4.944328067148358, -33.30089315570395, 18.805822955254122, -12.310487813849303, 9.787739461607421, -18.211864552407583, 2.028325245623915, -20.593582994539393, -3.860352304799654, -20.207871854465605]|children_playing
[-358.70182327872146, 110.68844867534914, -63.545123992335604, 0.19556325202814911, -24.31671664256219, 18.108535815642984, -11.258950020018759, 7.684518462658065, -14.738923258071718, 5.061614797718165, -19.00094945562781, 1.1955617863076462, -19.01931853325759]|children_playing
[-361.0770322323168, 117.8554869238946, -61.769650835799496, -5.232548017719761, -28.573490303204345, 12.409998244925609, -11.56895197109723, 5.0663462811903255, -13.146663221561884, 1.3298332058434599, -20.814673785262684, -1.3666311748893956, -17.986559131027548]|children_playing
[-344.62895103599595, 94.26845621773552, -53.45611044215007, 15.052868018482673, -25.380675356430366, 18.189218902664393, -19.116845256852983, 3.645882945489569, -18.598937279601962, -1.76405310433371, -21.51908814162711, 0.21741163076028944, -17.425685357438987]|children_playing
[-361.7917609884923, 101.34685034282421, -50.92177890062629, 12.551081421623545, -23.006458800197237, 14.704420805872633, -18.63947444721237, 3.7033755500126446, -18.688736676998186, 2.5669770907621774, -21.242611550476337, -2.016805964854875, -18.08029381711262]|children_playing
[-358.1400471791751, 101.52301259974458, -53.53250016711028, 9.860402164841865, -21.11253933752082, 13.262360963305523, -19.787518426524066, 5.837767318500746, -16.167090566770828, 3.388647133015842, -21.180341894270633, -0.7509099328491837, -18.314189911149427]|children_playing
